code_stock,year,predict_num,min_EPS,avg_EPS,max_EPS,avg_industry_EPS,min_RP,avg_RP,max_RP,avg_industry_RP
000021,2020,2,0.40,0.47,0.54,1.17,6.02,6.98,7.94,14.35
000021,2021,2,0.50,0.55,0.60,1.54,8.05,8.44,8.83,18.79
000028,2020,10,3.09,3.31,3.49,1.52,13.24,14.17,14.96,14.86
000028,2021,10,3.47,3.78,4.06,1.80,14.84,16.16,17.39,17.26
000028,2022,9,3.83,4.34,4.72,2.32,16.39,18.57,20.19,19.84
000031,2020,14,0.56,0.69,0.78,2.28,23.99,29.48,33.43,134.53
000031,2021,14,0.69,0.85,0.98,2.73,29.75,36.14,41.88,157.75
000031,2022,11,0.85,1.01,1.24,3.30,36.52,42.95,52.97,189.18
000039,2020,5,0.20,0.39,0.46,1.12,7.09,13.97,16.51,7.44
000039,2021,5,0.23,0.48,0.63,1.36,8.20,17.28,22.70,8.86
000039,2022,4,0.50,0.65,0.80,1.70,18.03,23.22,28.80,10.41
000050,2020,8,0.42,0.61,0.83,1.17,8.67,12.46,17.05,14.35
000050,2021,8,0.55,0.78,1.08,1.54,11.36,15.98,22.08,18.79
000050,2022,7,0.62,0.97,1.39,1.94,12.71,19.91,28.54,24.60
000060,2020,4,0.11,0.21,0.24,0.54,4.01,7.40,8.55,6.15
000060,2021,4,0.14,0.23,0.26,0.78,4.98,8.01,9.21,8.31
000060,2022,3,0.25,0.26,0.27,0.97,8.83,9.34,9.71,10.71
000062,2020,2,0.71,0.73,0.75,1.52,7.37,7.61,7.86,14.86
000062,2021,2,0.83,0.84,0.85,1.80,8.64,8.78,8.93,17.26
000062,2022,1,0.98,0.98,0.98,2.32,10.30,10.30,10.30,19.84
000066,2020,8,0.40,0.47,0.65,1.17,11.61,13.75,19.14,14.35
000066,2021,8,0.44,0.52,0.66,1.54,12.95,15.35,19.19,18.79
000066,2022,6,0.43,0.57,0.68,1.94,12.48,16.78,19.98,24.60
000089,2020,10,-0.02,0.10,0.22,0.35,-0.47,2.02,4.43,0.62
000089,2021,10,0.20,0.33,0.49,1.25,4.11,6.77,10.05,42.34
000089,2022,8,0.17,0.30,0.39,1.46,3.42,6.11,8.01,50.97
000090,2020,4,0.62,0.83,1.04,0.95,11.66,15.42,19.47,143.44
000090,2021,4,0.72,0.97,1.31,1.07,13.50,18.23,24.49,156.81
000090,2022,3,1.07,1.24,1.58,1.21,19.97,23.28,29.61,188.75
000156,2020,5,0.48,0.49,0.52,0.31,6.85,7.19,7.74,5.28
000156,2021,5,0.50,0.53,0.57,0.52,7.23,7.79,8.51,8.66
000158,2020,2,0.22,0.24,0.25,0.94,3.52,3.82,4.11,6.48
000158,2021,2,0.37,0.38,0.38,1.25,6.07,6.08,6.10,8.42
000158,2022,1,0.53,0.53,0.53,1.61,8.45,8.45,8.45,10.71
000301,2020,7,0.22,0.36,0.42,1.06,14.44,15.68,17.58,33.97
000301,2021,7,0.26,0.39,0.47,1.32,16.22,17.82,19.09,40.52
000301,2022,6,0.48,1.17,1.70,1.60,19.47,55.40,70.30,47.26
000400,2020,6,0.65,0.71,0.80,1.66,6.52,7.15,8.07,29.13
000400,2021,5,0.75,0.88,0.97,2.05,7.59,8.88,9.76,34.82
000400,2022,5,0.77,0.98,1.10,2.48,7.80,9.86,11.12,38.43
000401,2020,21,2.19,2.54,2.73,1.68,29.52,34.32,36.81,39.40
000401,2021,21,2.55,2.90,3.29,1.95,34.39,39.17,44.38,44.04
000401,2022,18,2.67,3.16,3.57,2.25,36.41,42.70,48.06,50.37
000402,2020,5,1.18,1.28,1.39,2.28,35.39,38.16,41.55,134.53
000402,2021,5,1.29,1.41,1.54,2.73,38.43,42.27,46.03,157.75
000402,2022,3,1.51,1.55,1.60,3.30,45.27,46.54,47.93,189.18
000488,2020,12,0.49,0.66,0.78,0.76,15.98,19.72,24.05,13.31
000488,2021,11,0.59,0.77,0.93,0.91,18.41,22.86,27.48,15.96
000488,2022,8,0.68,0.87,1.00,1.08,19.77,26.21,29.74,19.26
000501,2020,1,0.50,0.50,0.50,0.96,3.88,3.88,3.88,10.42
000501,2021,1,1.62,1.62,1.62,1.21,12.49,12.49,12.49,13.16
000501,2022,1,1.54,1.54,1.54,1.49,11.82,11.82,11.82,16.63
000513,2020,16,1.55,1.64,1.71,1.56,14.55,15.37,16.08,12.54
000513,2021,15,1.77,1.94,2.08,2.01,16.62,18.23,19.52,15.59
000513,2022,13,2.08,2.31,2.49,2.62,19.50,21.66,23.34,20.04
000528,2020,4,0.79,0.86,0.92,1.42,11.69,12.63,13.58,17.06
000528,2021,4,0.88,0.97,1.05,1.80,13.05,14.38,15.48,20.68
000528,2022,2,1.09,1.15,1.21,2.30,16.08,16.96,17.84,25.05
000543,2020,8,0.41,0.49,0.60,0.56,9.31,10.99,13.49,47.56
000543,2021,8,0.50,0.56,0.63,0.63,11.31,12.62,14.19,50.43
000543,2022,7,0.53,0.61,0.70,0.71,11.94,13.76,15.87,53.11
000547,2020,11,0.54,0.56,0.58,1.17,8.64,9.05,9.38,14.35
000547,2021,10,0.69,0.73,0.76,1.54,11.08,11.64,12.20,18.79
000547,2022,7,0.87,0.92,0.99,1.94,13.98,14.72,15.96,24.60
000553,2020,6,0.31,0.40,0.68,1.20,7.69,9.70,16.64,11.21
000553,2021,6,0.39,0.52,0.85,1.56,9.65,12.78,20.80,14.81
000553,2022,4,0.55,0.56,0.59,1.97,13.45,13.69,14.35,18.87
000581,2020,12,1.97,2.24,2.38,1.11,19.91,22.63,23.98,34.51
000581,2021,12,2.18,2.39,2.55,1.35,21.99,24.15,25.77,41.23
000581,2022,11,2.17,2.55,2.92,1.60,21.86,25.69,29.43,49.72
000598,2020,11,0.39,0.41,0.43,0.43,11.71,12.19,12.75,10.81
000598,2021,11,0.44,0.46,0.50,0.48,13.00,13.59,14.82,12.01
000598,2022,7,0.48,0.51,0.56,0.56,14.32,15.13,16.74,13.48
000600,2020,8,0.42,0.47,0.52,0.56,7.44,8.36,9.36,47.56
000600,2021,8,0.48,0.56,0.63,0.63,8.68,10.03,11.25,50.43
000600,2022,8,0.53,0.62,0.76,0.71,9.44,11.16,13.61,53.11
000636,2020,6,0.70,0.81,0.99,1.17,6.24,7.27,8.86,14.35
000636,2021,6,0.99,1.18,1.40,1.54,8.85,10.57,12.50,18.79
000636,2022,5,1.39,1.58,1.96,1.94,12.40,14.11,17.53,24.60
000681,2020,11,0.33,0.37,0.40,0.59,2.33,2.58,2.79,10.52
000681,2021,11,0.41,0.48,0.55,0.79,2.84,3.35,3.88,14.78
000681,2022,10,0.50,0.60,0.75,0.93,3.50,4.17,5.26,16.94
000717,2020,8,0.65,0.70,0.80,0.72,15.77,17.08,19.47,31.04
000717,2021,8,0.62,0.75,0.90,0.80,15.12,18.13,21.75,33.75
000717,2022,6,0.67,0.84,0.98,0.87,16.30,20.32,23.83,36.42
000718,2020,1,0.39,0.39,0.39,2.28,11.71,11.71,11.71,134.53
000718,2021,1,0.41,0.41,0.41,2.73,12.29,12.29,12.29,157.75
000729,2020,3,0.02,0.06,0.09,6.13,0.59,1.58,2.45,86.64
000729,2021,3,0.09,0.10,0.11,7.40,2.49,2.70,3.08,104.53
000729,2022,2,0.10,0.12,0.13,9.40,2.77,3.19,3.60,132.63
000738,2020,3,0.25,0.27,0.28,0.61,2.90,3.09,3.19,17.97
000738,2021,3,0.31,0.32,0.32,0.75,3.51,3.62,3.69,19.43
000738,2022,3,0.37,0.38,0.39,0.97,4.26,4.32,4.42,24.07
000750,2020,1,0.14,0.14,0.14,0.77,7.51,7.51,7.51,70.53
000750,2021,1,0.15,0.15,0.15,0.88,8.44,8.44,8.44,80.82
000750,2022,1,0.17,0.17,0.17,1.02,9.32,9.32,9.32,93.74
000758,2020,4,0.04,0.07,0.13,0.37,0.75,1.39,2.51,19.17
000758,2021,4,0.10,0.13,0.16,0.48,1.91,2.52,3.13,25.17
000758,2022,3,0.12,0.15,0.20,0.63,2.30,3.04,4.02,32.13
000778,2020,3,0.34,0.34,0.35,1.12,13.38,13.62,14.05,7.44
000778,2021,3,0.35,0.37,0.39,1.36,13.94,14.75,15.50,8.86
000778,2022,3,0.37,0.40,0.42,1.70,14.58,15.75,16.69,10.41
000807,2020,13,0.04,0.12,0.41,0.54,1.19,3.85,12.93,6.15
000807,2021,13,0.09,0.26,0.49,0.78,2.81,8.26,15.33,8.31
000807,2022,11,0.17,0.36,0.83,0.97,5.44,11.38,25.85,10.71
000825,2020,2,0.15,0.17,0.18,0.72,8.31,9.29,10.27,31.04
000825,2021,2,0.20,0.22,0.24,0.80,11.20,12.52,13.83,33.75
000825,2022,2,0.23,0.30,0.37,0.87,13.35,17.28,21.21,36.42
000826,2020,2,0.50,0.61,0.71,0.92,7.11,8.62,10.12,7.53
000826,2021,2,0.58,0.79,1.00,1.15,8.27,11.33,14.38,9.24
000830,2020,8,0.11,0.86,1.50,1.20,1.60,12.60,21.94,11.21
000830,2021,6,0.42,1.05,1.71,1.56,6.20,15.44,25.07,14.81
000830,2022,4,0.55,1.27,1.65,1.97,8.00,18.62,24.12,18.87
000848,2020,1,0.43,0.43,0.43,6.13,4.64,4.64,4.64,86.64
000848,2021,1,0.45,0.45,0.45,7.40,4.87,4.87,4.87,104.53
000869,2020,1,1.22,1.22,1.22,6.13,8.39,8.39,8.39,86.64
000869,2021,1,1.58,1.58,1.58,7.40,10.85,10.85,10.85,104.53
000877,2020,10,1.66,1.76,1.91,1.68,17.39,18.46,20.00,39.40
000877,2021,10,1.78,1.97,2.45,1.95,18.67,20.61,25.70,44.04
000877,2022,9,1.78,2.12,2.79,2.25,18.71,22.29,29.20,50.37
000878,2020,8,0.26,0.47,0.65,0.54,4.42,7.97,11.05,6.15
000878,2021,5,0.55,0.57,0.60,0.78,9.28,9.63,10.13,8.31
000878,2022,5,0.60,0.66,0.71,0.97,10.12,11.24,12.15,10.71
000883,2020,2,0.29,0.34,0.39,0.56,19.13,22.10,25.06,47.56
000883,2021,2,0.34,0.39,0.43,0.63,22.44,25.12,27.79,50.43
000883,2022,2,0.36,0.42,0.48,0.71,23.74,27.58,31.42,53.11
000887,2020,4,0.45,0.57,0.72,1.00,5.52,6.96,8.79,9.06
000887,2021,3,0.62,0.70,0.80,1.24,7.58,8.59,9.82,10.88
000887,2022,1,0.97,0.97,0.97,1.62,11.82,11.82,11.82,14.08
000930,2020,1,0.34,0.34,0.34,1.20,6.32,6.32,6.32,11.21
000930,2021,1,0.41,0.41,0.41,1.56,7.74,7.74,7.74,14.81
000930,2022,1,0.53,0.53,0.53,1.97,9.91,9.91,9.91,18.87
000932,2020,14,0.66,0.78,0.87,0.72,40.63,47.81,53.11,31.04
000932,2021,13,0.65,0.84,0.97,0.80,39.89,51.49,59.59,33.75
000932,2022,13,0.62,0.90,1.08,0.87,38.07,54.86,66.20,36.42
000937,2020,2,0.19,0.24,0.29,0.99,6.87,8.56,10.25,89.50
000937,2021,1,0.21,0.21,0.21,1.12,7.49,7.49,7.49,101.02
000937,2022,1,0.27,0.27,0.27,1.16,9.53,9.53,9.53,106.79
000959,2020,1,0.11,0.11,0.11,0.72,5.95,5.95,5.95,31.04
000959,2021,1,0.13,0.13,0.13,0.80,7.13,7.13,7.13,33.75
000959,2022,1,0.17,0.17,0.17,0.87,8.99,8.99,8.99,36.42
000960,2020,3,0.41,0.48,0.57,0.54,6.84,8.00,9.47,6.15
000960,2021,3,0.42,0.53,0.60,0.78,6.94,8.76,10.01,8.31
000960,2022,2,0.64,0.65,0.65,0.97,10.64,10.72,10.80,10.71
000967,2020,12,0.33,0.51,0.55,0.92,10.49,16.07,17.51,7.53
000967,2021,12,0.41,0.60,0.71,1.15,13.02,19.05,22.49,9.24
000967,2022,8,0.44,0.69,0.86,1.42,13.99,21.79,27.32,11.14
000970,2020,11,0.15,0.22,0.31,1.17,1.63,2.40,3.34,14.35
000970,2021,11,0.21,0.30,0.41,1.54,2.25,3.18,4.35,18.79
000970,2022,8,0.29,0.34,0.37,1.94,3.06,3.61,3.96,24.60
000975,2020,17,0.47,0.62,0.82,0.37,9.30,12.29,16.25,19.17
000975,2021,17,0.48,0.71,0.93,0.48,9.51,14.14,18.54,25.17
000975,2022,16,0.52,0.77,1.05,0.63,10.26,15.29,20.79,32.13
000983,2020,9,0.35,0.50,0.66,0.99,12.20,16.46,20.65,89.50
000983,2021,9,0.41,0.53,0.68,1.12,14.29,17.60,21.46,101.02
000983,2022,9,0.44,0.57,0.74,1.16,15.49,18.86,23.34,106.79
000987,2020,1,0.61,0.61,0.61,0.77,16.74,16.74,16.74,70.53
000987,2021,1,1.01,1.01,1.01,0.88,27.72,27.72,27.72,80.82
000988,2020,9,0.58,0.65,0.75,1.17,5.86,6.58,7.57,14.35
000988,2021,8,0.70,0.81,0.95,1.54,7.46,8.18,9.53,18.79
000988,2022,5,0.87,0.96,1.03,1.94,8.78,9.69,10.38,24.60
000990,2020,1,0.17,0.17,0.17,1.20,2.16,2.16,2.16,11.21
000990,2021,1,0.45,0.45,0.45,1.56,5.61,5.61,5.61,14.81
000990,2022,1,0.79,0.79,0.79,1.97,9.86,9.86,9.86,18.87
000997,2020,6,0.80,0.85,0.91,0.94,8.46,8.90,9.60,6.48
000997,2021,6,1.00,1.09,1.15,1.25,10.47,11.43,12.05,8.42
000997,2022,4,1.17,1.37,1.57,1.61,12.27,14.41,16.48,10.71
000998,2020,8,0.21,0.31,0.47,0.38,2.71,4.06,6.18,3.53
000998,2021,8,0.31,0.48,0.87,0.50,4.12,6.25,11.50,4.62
000998,2022,3,0.60,0.61,0.63,0.69,7.86,8.07,8.29,5.16
000999,2020,3,1.54,1.73,1.86,1.56,15.09,16.92,18.23,12.54
000999,2021,3,1.63,1.92,2.08,2.01,15.99,18.82,20.35,15.59
000999,2022,2,1.75,2.01,2.27,2.62,17.16,19.71,22.26,20.04
001872,2020,1,0.61,0.61,0.61,0.52,11.82,11.82,11.82,33.85
001872,2021,1,0.72,0.72,0.72,0.54,13.84,13.84,13.84,34.89
001872,2022,1,0.81,0.81,0.81,0.56,15.60,15.60,15.60,36.03
002013,2020,20,0.27,0.30,0.32,0.61,9.74,10.99,11.41,17.97
002013,2021,19,0.32,0.36,0.45,0.75,11.55,12.95,16.07,19.43
002013,2022,16,0.37,0.41,0.44,0.97,13.51,14.94,15.88,24.07
002019,2020,6,0.97,1.07,1.18,1.56,11.74,12.87,14.58,12.54
002019,2021,6,1.13,1.24,1.39,2.01,13.70,14.99,17.25,15.59
002019,2022,6,1.29,1.45,1.68,2.62,15.98,17.45,20.80,20.04
002028,2020,6,0.89,1.04,1.16,1.66,6.78,7.88,8.84,29.13
002028,2021,6,1.03,1.28,1.44,2.05,7.83,9.70,10.93,34.82
002028,2022,5,1.24,1.56,1.70,2.48,9.44,11.88,12.96,38.43
002048,2020,9,1.29,1.57,1.83,1.11,8.05,9.83,11.48,34.51
002048,2021,9,1.63,1.89,2.13,1.35,10.21,11.84,13.35,41.23
002048,2022,4,1.96,2.11,2.22,1.60,12.28,13.22,13.91,49.72
002049,2020,11,0.96,1.10,1.21,1.17,5.80,6.66,7.34,14.35
002049,2021,11,1.07,1.45,1.64,1.54,6.46,8.74,9.97,18.79
002049,2022,10,1.23,1.90,2.30,1.94,7.46,11.38,13.94,24.60
002051,2020,2,0.38,0.59,0.79,0.95,4.73,7.24,9.74,143.44
002051,2021,2,0.54,0.71,0.87,1.07,6.62,8.70,10.78,156.81
002051,2022,1,0.67,0.67,0.67,1.21,8.26,8.26,8.26,188.75
002056,2020,2,0.40,0.41,0.42,1.66,6.92,7.02,7.11,29.13
002056,2021,2,0.47,0.49,0.50,2.05,7.65,7.90,8.14,34.82
002056,2022,2,0.51,0.56,0.60,2.48,8.46,9.00,9.53,38.43
002064,2020,12,0.34,0.40,0.47,1.06,15.61,18.22,21.92,33.97
002064,2021,11,0.43,0.52,0.61,1.32,19.88,23.99,27.42,40.52
002064,2022,6,0.49,0.60,0.70,1.60,22.91,27.22,31.84,47.26
002065,2020,9,0.25,0.37,0.44,0.94,7.75,11.44,13.80,6.48
002065,2021,9,0.32,0.47,0.59,1.25,10.11,14.52,18.35,8.42
002065,2022,5,0.40,0.54,0.64,1.61,12.45,16.71,19.89,10.71
002074,2020,5,0.42,0.52,0.79,1.66,4.71,5.85,8.97,29.13
002074,2021,5,0.52,0.66,0.98,2.05,5.92,7.50,11.05,34.82
002074,2022,3,0.65,0.76,0.90,2.48,7.36,8.57,10.18,38.43
002075,2020,4,0.17,0.30,0.48,0.72,3.66,8.89,20.03,31.04
002075,2021,4,0.19,0.39,0.70,0.80,4.20,12.10,29.09,33.75
002075,2022,3,0.22,0.45,0.86,0.87,4.86,15.40,35.63,36.42
002078,2020,29,0.75,0.88,1.01,0.76,19.31,22.89,26.18,13.31
002078,2021,28,0.91,1.08,1.17,0.91,23.68,27.88,30.36,15.96
002078,2022,23,1.07,1.24,1.45,1.08,27.70,32.18,37.51,19.26
002085,2020,1,0.45,0.45,0.45,1.11,9.81,9.81,9.81,34.51
002085,2021,1,0.48,0.48,0.48,1.35,10.43,10.43,10.43,41.23
002092,2020,2,0.04,0.05,0.05,1.20,0.93,0.97,1.00,11.21
002092,2021,2,0.14,0.18,0.21,1.56,3.00,3.72,4.43,14.81
002092,2022,2,0.21,0.23,0.24,1.97,4.50,4.87,5.23,18.87
002093,2020,1,0.22,0.22,0.22,0.94,2.17,2.17,2.17,6.48
002093,2021,1,0.32,0.32,0.32,1.25,3.21,3.21,3.21,8.42
002093,2022,1,0.41,0.41,0.41,1.61,4.13,4.13,4.13,10.71
002110,2020,12,0.99,1.32,1.68,0.72,24.28,32.36,41.19,31.04
002110,2021,11,1.09,1.39,1.77,0.80,26.66,34.00,43.47,33.75
002110,2022,9,1.14,1.43,1.79,0.87,27.83,35.13,43.89,36.42
002127,2020,21,0.52,0.62,0.65,0.74,12.65,15.31,15.85,14.24
002127,2021,21,0.60,0.79,0.83,1.15,14.83,19.49,20.49,21.50
002127,2022,20,0.70,1.00,1.12,1.50,17.25,24.44,27.38,28.05
002128,2020,11,1.00,1.32,1.43,0.99,19.18,25.25,27.48,89.50
002128,2021,11,1.35,1.45,1.60,1.12,26.01,27.91,30.68,101.02
002128,2022,8,1.39,1.53,1.73,1.16,26.77,29.34,33.22,106.79
002129,2020,21,0.43,0.54,0.78,1.66,12.20,15.23,21.70,29.13
002129,2021,20,0.63,0.73,1.02,2.05,17.60,20.68,28.40,34.82
002129,2022,17,0.79,0.90,1.05,2.48,22.06,25.44,31.48,38.43
002152,2020,10,0.35,0.37,0.40,0.89,7.26,8.76,9.72,10.67
002152,2021,10,0.40,0.46,0.52,1.06,8.46,10.86,12.47,12.59
002152,2022,9,0.47,0.56,0.71,1.26,9.81,13.23,17.02,15.56
002155,2020,2,0.14,0.20,0.25,0.37,1.64,2.33,3.01,19.17
002155,2021,2,0.16,0.27,0.37,0.48,1.88,3.16,4.45,25.17
002155,2022,1,0.42,0.42,0.42,0.63,5.07,5.07,5.07,32.13
002174,2020,11,1.26,1.47,1.61,2.19,11.20,13.02,14.28,11.07
002174,2021,8,1.69,1.76,1.87,2.72,14.98,15.64,16.59,13.25
002180,2020,5,0.85,1.19,1.36,1.17,9.05,12.62,14.48,14.35
002180,2021,5,1.27,1.58,1.74,1.54,13.46,16.74,18.45,18.79
002180,2022,1,1.64,1.64,1.64,1.94,17.49,17.49,17.49,24.60
002191,2020,18,0.61,0.67,0.75,0.65,8.89,9.88,10.96,7.02
002191,2021,18,0.71,0.79,0.90,0.77,10.47,11.66,13.26,8.32
002191,2022,16,0.79,0.92,1.07,0.92,11.60,13.54,15.74,10.37
002203,2020,4,0.55,0.65,0.71,0.54,10.70,12.66,13.90,6.15
002203,2021,4,0.60,0.81,0.93,0.78,11.64,15.75,18.17,8.31
002203,2022,2,0.76,0.86,0.96,0.97,14.77,16.80,18.83,10.71
002212,2020,12,0.52,0.54,0.59,1.66,5.97,6.29,6.85,29.13
002212,2021,12,0.65,0.77,0.95,2.05,7.56,8.91,11.03,34.82
002212,2022,7,0.94,1.01,1.12,2.48,10.92,11.69,13.03,38.43
002221,2020,11,0.75,0.92,1.11,1.52,12.35,15.21,18.26,14.86
002221,2021,11,0.94,1.11,1.30,1.80,15.47,18.21,21.97,17.26
002221,2022,8,1.00,1.37,1.87,2.32,16.52,22.45,30.78,19.84
002223,2020,18,0.92,1.14,1.56,1.42,9.22,11.47,15.60,17.06
002223,2021,18,1.06,1.23,1.49,1.80,10.63,12.33,14.95,20.68
002223,2022,15,1.23,1.43,1.59,2.30,12.30,14.29,15.94,25.05
002233,2020,17,1.56,1.74,2.01,1.68,18.61,20.76,24.01,39.40
002233,2021,17,1.34,1.87,2.26,1.95,16.00,22.33,27.00,44.04
002233,2022,13,1.71,2.02,2.41,2.25,20.42,24.07,28.69,50.37
002242,2020,31,1.11,1.20,1.28,1.66,8.52,9.24,9.85,29.13
002242,2021,31,1.28,1.39,1.53,2.05,9.80,10.67,11.77,34.82
002242,2022,27,1.42,1.58,1.75,2.48,10.90,12.09,13.39,38.43
002244,2020,10,0.62,0.71,0.91,2.28,19.16,21.87,28.36,134.53
002244,2021,10,0.74,0.89,1.24,2.73,23.09,27.76,38.44,157.75
002244,2022,8,0.92,1.07,1.14,3.30,28.61,33.01,35.37,189.18
002249,2020,1,0.03,0.03,0.03,1.66,0.70,0.70,0.70,29.13
002249,2021,1,0.07,0.07,0.07,2.05,1.77,1.77,1.77,34.82
002249,2022,1,0.08,0.08,0.08,2.48,1.97,1.97,1.97,38.43
002250,2020,11,0.21,0.47,0.77,1.20,1.97,4.33,7.13,11.21
002250,2021,11,0.40,0.73,0.96,1.56,3.72,6.73,8.91,14.81
002250,2022,7,0.49,0.84,1.05,1.97,4.50,7.80,9.67,18.87
002268,2020,4,0.27,0.34,0.40,0.94,2.26,2.81,3.32,6.48
002268,2021,4,0.37,0.47,0.60,1.25,3.14,3.97,5.07,8.42
002268,2022,2,0.46,0.63,0.80,1.61,3.88,5.29,6.70,10.71
002273,2020,17,0.46,0.50,0.53,1.17,5.60,6.05,6.47,14.35
002273,2021,16,0.58,0.64,0.73,1.54,7.11,7.75,8.86,18.79
002273,2022,13,0.67,0.78,0.90,1.94,8.20,9.43,10.40,24.60
002281,2020,13,0.53,0.62,0.70,1.17,3.59,4.18,4.72,14.35
002281,2021,14,0.69,0.79,0.98,1.54,4.69,5.37,6.61,18.79
002281,2022,8,0.83,0.91,1.02,1.94,5.60,6.19,6.89,24.60
002285,2020,1,0.06,0.06,0.06,2.28,1.22,1.22,1.22,134.53
002285,2021,1,0.09,0.09,0.09,2.73,1.83,1.83,1.83,157.75
002317,2020,3,0.41,0.48,0.59,1.56,3.37,3.91,4.77,12.54
002317,2021,3,0.46,0.55,0.63,2.01,3.76,4.47,5.16,15.59
002317,2022,2,0.51,0.57,0.62,2.62,4.14,4.58,5.02,20.04
002340,2020,10,0.16,0.20,0.24,0.50,7.54,9.34,11.62,6.56
002340,2021,9,0.22,0.25,0.29,0.62,10.45,11.83,14.11,7.91
002340,2022,6,0.26,0.30,0.32,0.78,12.38,14.28,15.39,8.75
002353,2020,27,1.38,1.83,2.07,1.42,13.22,17.56,19.79,17.06
002353,2021,26,1.83,2.24,2.66,1.80,17.56,21.52,25.51,20.68
002353,2022,19,2.18,2.61,3.17,2.30,20.86,25.26,30.39,25.05
002368,2020,16,0.94,1.22,1.44,0.94,3.88,5.03,5.94,6.48
002368,2021,16,1.11,1.67,2.09,1.25,4.57,6.91,8.63,8.42
002368,2022,12,1.53,2.20,2.54,1.61,6.31,9.08,10.50,10.71
002371,2020,27,0.81,1.01,1.24,1.42,4.03,5.00,6.09,17.06
002371,2021,25,1.12,1.47,1.74,1.80,5.53,7.25,8.62,20.68
002371,2022,22,1.46,2.03,3.04,2.30,7.24,10.03,15.08,25.05
002372,2020,20,0.59,0.68,0.85,1.00,9.34,10.75,13.37,9.06
002372,2021,20,0.68,0.77,1.00,1.24,10.77,12.12,15.73,10.88
002372,2022,17,0.73,0.83,1.03,1.62,11.45,13.04,16.23,14.08
002373,2020,16,0.69,0.79,0.87,0.94,10.31,11.79,12.97,6.48
002373,2021,16,0.80,0.97,1.04,1.25,11.97,14.40,15.55,8.42
002373,2022,13,1.07,1.18,1.30,1.61,15.90,17.66,19.32,10.71
002375,2020,9,0.35,0.38,0.41,0.57,4.69,5.12,5.44,11.76
002375,2021,8,0.42,0.47,0.52,0.68,5.62,6.34,7.03,13.91
002375,2022,7,0.52,0.59,0.69,0.83,6.97,7.92,9.30,17.06
002382,2020,2,0.78,0.97,1.16,1.42,7.49,9.35,11.20,17.06
002382,2021,2,0.93,0.98,1.03,1.80,8.95,9.44,9.93,20.68
002382,2022,2,1.08,1.12,1.16,2.30,10.43,10.83,11.22,25.05
002384,2020,10,0.82,0.98,1.11,1.17,13.16,15.90,17.94,14.35
002384,2021,10,1.18,1.33,1.50,1.54,19.03,21.44,23.90,18.79
002384,2022,5,1.43,1.62,1.85,1.94,23.04,26.10,29.72,24.60
002385,2020,10,0.55,0.64,0.71,1.52,23.23,26.77,29.88,28.77
002385,2021,10,0.54,0.72,0.87,1.82,22.67,29.72,36.50,33.72
002385,2022,6,0.50,0.67,0.87,2.00,21.01,27.98,36.54,32.83
002387,2020,2,0.08,0.08,0.08,1.17,1.07,1.09,1.11,14.35
002387,2021,2,0.35,0.75,1.14,1.54,4.78,10.17,15.55,18.79
002387,2022,2,1.10,1.24,1.38,1.94,15.10,17.00,18.91,24.60
002390,2020,1,0.21,0.21,0.21,1.56,3.55,3.55,3.55,12.54
002390,2021,1,0.28,0.28,0.28,2.01,4.64,4.64,4.64,15.59
002399,2020,6,0.69,0.83,0.97,1.56,8.55,10.26,12.07,12.54
002399,2021,6,0.88,1.02,1.14,2.01,11.00,12.74,14.24,15.59
002399,2022,4,1.04,1.27,1.45,2.62,12.97,15.83,18.14,20.04
002407,2020,1,0.31,0.31,0.31,1.20,2.15,2.15,2.15,11.21
002407,2021,1,0.41,0.41,0.41,1.56,2.83,2.83,2.83,14.81
002407,2022,1,0.51,0.51,0.51,1.97,3.48,3.48,3.48,18.87
002408,2020,2,0.28,0.33,0.37,1.20,4.97,5.80,6.63,11.21
002408,2021,2,0.43,0.49,0.55,1.56,7.67,8.75,9.84,14.81
002408,2022,2,0.69,0.73,0.77,1.97,12.23,12.97,13.70,18.87
002414,2020,8,0.21,0.43,0.54,1.17,3.31,6.77,8.55,14.35
002414,2021,7,0.27,0.52,0.62,1.54,4.37,8.30,9.84,18.79
002414,2022,6,0.34,0.64,0.74,1.94,5.36,10.12,11.74,24.60
002419,2020,18,0.37,0.53,0.63,0.96,4.50,6.34,7.55,10.42
002419,2021,18,0.60,0.73,0.85,1.21,7.44,8.82,10.23,13.16
002419,2022,17,0.74,0.86,1.08,1.49,8.84,10.33,12.96,16.63
002434,2020,8,0.44,0.49,0.53,1.11,5.84,6.52,7.14,34.51
002434,2021,7,0.55,0.63,0.68,1.35,7.40,8.41,9.07,41.23
002434,2022,6,0.65,0.76,0.84,1.60,8.75,10.13,11.28,49.72
002439,2020,25,0.89,0.95,0.98,2.19,8.32,8.84,9.16,11.07
002439,2021,24,1.08,1.21,1.30,2.72,10.09,11.27,12.15,13.25
002439,2022,19,1.32,1.53,1.73,3.67,12.30,14.32,16.16,16.08
002440,2020,6,0.57,1.13,1.68,1.20,6.58,12.98,19.33,11.21
002440,2021,5,0.66,1.14,1.86,1.56,7.65,13.08,21.40,14.81
002440,2022,3,0.73,0.97,1.35,1.97,8.43,11.18,15.55,18.87
002444,2020,6,0.87,0.90,0.93,1.12,9.37,9.64,9.98,7.44
002444,2021,6,0.95,1.01,1.10,1.36,10.16,10.83,11.85,8.86
